family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue,target_reached,last_bet_time_cn
predictions,predictor1:小六壬预测:number:direct:pc28_high_regular,target100_limit99,2026-07,8185,342,-99.0,1.0,1.0,99.0,99.0,19,0,323,loss_limit,3455609,False,2026-07-11T08:23:00+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_high_regular,target100_limit99,2026-08,4784,186,-99.0,1.0,1.0,99.0,125.0,5,0,181,loss_limit,3464098,False,2026-08-01T11:07:30+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_high_regular,target100_limit99,2026-09,2442,338,-99.0,1.0,1.0,99.0,117.0,19,0,319,loss_limit,3476727,False,2026-09-01T21:25:00+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_netdisk_regular,target100_bankroll,2026-07,8185,343,-100.0,0.0,0.0,100.0,100.0,19,0,324,bankrupt,3455610,False,2026-07-11T08:26:30+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_netdisk_regular,target100_bankroll,2026-08,4784,170,-100.0,0.0,0.0,100.0,121.0,4,0,166,bankrupt,3464082,False,2026-08-01T10:11:30+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_netdisk_regular,target100_bankroll,2026-09,2442,339,-100.0,0.0,0.0,100.0,118.0,19,0,320,bankrupt,3476728,False,2026-09-01T21:28:30+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_netdisk_regular,target100_limit99,2026-07,8185,342,-99.0,1.0,1.0,99.0,99.0,19,0,323,loss_limit,3455609,False,2026-07-11T08:23:00+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_netdisk_regular,target100_limit99,2026-08,4784,169,-99.0,1.0,1.0,99.0,120.0,4,0,165,loss_limit,3464081,False,2026-08-01T10:08:00+08:00
predictions,predictor1:小六壬预测:number:direct:pc28_netdisk_regular,target100_limit99,2026-09,2442,338,-99.0,1.0,1.0,99.0,117.0,19,0,319,loss_limit,3476727,False,2026-09-01T21:25:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_high_regular,target100_bankroll,2026-07,8185,2564,-99.4,0.6,0.6,99.4,99.4,656,595,1313,insufficient_for_one_unit,3458011,False,2026-07-17T07:48:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_high_regular,target100_bankroll,2026-08,4784,4320,-99.75,0.25,0.25,99.75,126.45,1125,1014,2181,insufficient_for_one_unit,3468489,False,2026-08-12T09:19:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_high_regular,target100_bankroll,2026-09,2442,1436,100.8,200.8,83.4,16.6,39.4,428,317,691,profit_target,3478055,True,2026-09-05T04:32:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_high_regular,target100_limit99,2026-07,8185,2558,-98.25,1.75,1.75,98.25,98.25,655,593,1310,loss_limit,3458005,False,2026-07-17T07:27:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_high_regular,target100_limit99,2026-08,4784,4318,-98.75,1.25,1.25,98.75,125.45,1125,1013,2180,loss_limit,3468486,False,2026-08-12T09:08:30+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_high_regular,target100_limit99,2026-09,2442,1436,100.8,200.8,83.4,16.6,39.4,428,317,691,profit_target,3478055,True,2026-09-05T04:32:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-07,8185,2739,-99.66,0.34,0.34,99.66,99.66,1333,0,1406,insufficient_for_one_unit,3458205,False,2026-07-17T19:40:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-08,4784,4784,-53.78,46.22,8.86,91.14,114.34,2389,0,2395,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_netdisk_regular,target100_bankroll,2026-09,2442,2442,56.76,156.76,84.56,15.44,36.1,1262,0,1180,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-07,8185,2720,-98.48,1.52,1.52,98.48,98.48,1324,0,1396,loss_limit,3458182,False,2026-07-17T17:46:30+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-08,4784,4784,-53.78,46.22,8.86,91.14,114.34,2389,0,2395,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:direct:pc28_netdisk_regular,target100_limit99,2026-09,2442,2442,56.76,156.76,84.56,15.44,36.1,1262,0,1180,sample_end,3479182,False,2026-09-07T23:55:30+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_high_regular,target100_bankroll,2026-07,255,255,7.2,107.2,90.5,9.5,17.05,72,57,126,sample_end,3463439,False,2026-07-30T20:08:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_high_regular,target100_bankroll,2026-08,147,147,6.55,106.55,97.7,2.3,11.35,43,31,73,sample_end,3468711,False,2026-08-12T22:49:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_high_regular,target100_bankroll,2026-09,70,70,-12.1,87.9,87.9,12.1,12.1,14,18,38,sample_end,3479021,False,2026-09-07T13:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_high_regular,target100_limit99,2026-07,255,255,7.2,107.2,90.5,9.5,17.05,72,57,126,sample_end,3463439,False,2026-07-30T20:08:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_high_regular,target100_limit99,2026-08,147,147,6.55,106.55,97.7,2.3,11.35,43,31,73,sample_end,3468711,False,2026-08-12T22:49:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_high_regular,target100_limit99,2026-09,70,70,-12.1,87.9,87.9,12.1,12.1,14,18,38,sample_end,3479021,False,2026-09-07T13:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-07,255,255,0.42,100.42,90.74,9.26,12.8,129,0,126,sample_end,3463439,False,2026-07-30T20:08:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-08,147,147,-0.48,99.52,96.18,3.82,11.62,74,0,73,sample_end,3468711,False,2026-08-12T22:49:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_netdisk_regular,target100_bankroll,2026-09,70,70,-6.64,93.36,93.36,6.64,9.42,32,0,38,sample_end,3479021,False,2026-09-07T13:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-07,255,255,0.42,100.42,90.74,9.26,12.8,129,0,126,sample_end,3463439,False,2026-07-30T20:08:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-08,147,147,-0.48,99.52,96.18,3.82,11.62,74,0,73,sample_end,3468711,False,2026-08-12T22:49:00+08:00
predictions,predictor1:小六壬预测:odd_even:high100:pc28_netdisk_regular,target100_limit99,2026-09,70,70,-6.64,93.36,93.36,6.64,9.42,32,0,38,sample_end,3479021,False,2026-09-07T13:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-07,8185,8185,31.95,131.95,32.0,68.0,158.05,2207,1927,4051,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-08,4784,4784,-13.6,86.4,44.6,55.4,87.15,1284,1111,2389,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_high_regular,target100_bankroll,2026-09,2442,1467,-99.7,0.3,0.3,99.7,109.7,358,347,762,insufficient_for_one_unit,3478088,False,2026-09-05T06:27:30+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_high_regular,target100_limit99,2026-07,8185,8185,31.95,131.95,32.0,68.0,158.05,2207,1927,4051,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_high_regular,target100_limit99,2026-08,4784,4784,-13.6,86.4,44.6,55.4,87.15,1284,1111,2389,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_high_regular,target100_limit99,2026-09,2442,1466,-98.7,1.3,1.3,98.7,108.7,358,347,761,loss_limit,3478087,False,2026-09-05T06:24:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-07,8185,8185,0.32,100.32,32.98,67.02,148.68,4134,0,4051,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-08,4784,4784,-41.9,58.1,28.16,71.84,93.84,2395,0,2389,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_netdisk_regular,target100_bankroll,2026-09,2442,1786,-99.04,0.96,0.96,99.04,107.6,852,0,934,insufficient_for_one_unit,3478441,False,2026-09-06T03:36:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-07,8185,8185,0.32,100.32,32.98,67.02,148.68,4134,0,4051,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-08,4784,4784,-41.9,58.1,28.16,71.84,93.84,2395,0,2389,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor1:小六壬预测:odd_even:inverse:pc28_netdisk_regular,target100_limit99,2026-09,2442,1772,-98.9,1.1,1.1,98.9,107.46,845,0,927,loss_limit,3478427,False,2026-09-06T02:47:00+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_high_regular,target100_bankroll,2026-07,52,52,-1.8,98.2,96.5,3.5,7.45,12,16,24,sample_end,3463639,False,2026-07-31T07:48:00+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_high_regular,target100_bankroll,2026-08,31,31,11.2,111.2,100.0,0.0,3.3,12,8,11,sample_end,3466790,False,2026-08-08T04:00:30+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_high_regular,target100_bankroll,2026-09,35,35,1.5,101.5,94.4,5.6,8.0,10,8,17,sample_end,3476748,False,2026-09-01T22:38:30+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_high_regular,target100_limit99,2026-07,52,52,-1.8,98.2,96.5,3.5,7.45,12,16,24,sample_end,3463639,False,2026-07-31T07:48:00+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_high_regular,target100_limit99,2026-08,31,31,11.2,111.2,100.0,0.0,3.3,12,8,11,sample_end,3466790,False,2026-08-08T04:00:30+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_high_regular,target100_limit99,2026-09,35,35,1.5,101.5,94.4,5.6,8.0,10,8,17,sample_end,3476748,False,2026-09-01T22:38:30+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-07,52,52,3.44,103.44,99.64,0.36,7.04,28,0,24,sample_end,3463639,False,2026-07-31T07:48:00+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-08,31,31,8.6,108.6,100.0,0.0,4.06,20,0,11,sample_end,3466790,False,2026-08-08T04:00:30+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_netdisk_regular,target100_bankroll,2026-09,35,35,0.64,100.64,95.82,4.18,7.04,18,0,17,sample_end,3476748,False,2026-09-01T22:38:30+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_netdisk_regular,target100_limit99,2026-07,52,52,3.44,103.44,99.64,0.36,7.04,28,0,24,sample_end,3463639,False,2026-07-31T07:48:00+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_netdisk_regular,target100_limit99,2026-08,31,31,8.6,108.6,100.0,0.0,4.06,20,0,11,sample_end,3466790,False,2026-08-08T04:00:30+08:00
predictions,predictor1:小六壬预测:odd_even:low100:pc28_netdisk_regular,target100_limit99,2026-09,35,35,0.64,100.64,95.82,4.18,7.04,18,0,17,sample_end,3476748,False,2026-09-01T22:38:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_high_regular,target100_bankroll,2026-07,7990,6198,100.05,200.05,58.95,41.05,55.95,1693,1473,3032,profit_target,3461107,True,2026-07-25T00:48:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_high_regular,target100_bankroll,2026-08,5314,4207,-99.8,0.2,0.2,99.8,136.35,1092,995,2120,insufficient_for_one_unit,3468854,False,2026-08-13T07:09:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_high_regular,target100_bankroll,2026-09,2090,2090,4.8,104.8,51.35,48.65,48.65,568,476,1046,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_high_regular,target100_limit99,2026-07,7990,6198,100.05,200.05,58.95,41.05,55.95,1693,1473,3032,profit_target,3461107,True,2026-07-25T00:48:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_high_regular,target100_limit99,2026-08,5314,4194,-98.35,1.65,1.65,98.35,134.9,1089,992,2113,loss_limit,3468841,False,2026-08-13T06:24:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_high_regular,target100_limit99,2026-09,2090,2090,4.8,104.8,51.35,48.65,48.65,568,476,1046,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_netdisk_regular,target100_bankroll,2026-07,7990,7990,-26.44,73.56,62.98,37.02,120.2,4022,0,3968,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_netdisk_regular,target100_bankroll,2026-08,5314,5113,-99.64,0.36,0.36,99.64,114.46,2532,0,2581,insufficient_for_one_unit,3476120,False,2026-08-31T08:54:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_netdisk_regular,target100_bankroll,2026-09,2090,2090,-22.88,77.12,45.02,54.98,55.96,1044,0,1046,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_netdisk_regular,target100_limit99,2026-07,7990,7990,-26.44,73.56,62.98,37.02,120.2,4022,0,3968,sample_end,3463907,False,2026-07-31T23:59:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_netdisk_regular,target100_limit99,2026-08,5314,5112,-98.64,1.36,1.36,98.64,113.46,2532,0,2580,loss_limit,3476119,False,2026-08-31T08:51:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:direct:pc28_netdisk_regular,target100_limit99,2026-09,2090,2090,-22.88,77.12,45.02,54.98,55.96,1044,0,1046,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_high_regular,target100_bankroll,2026-07,292,292,9.15,109.15,95.55,4.45,15.65,79,76,137,sample_end,3463838,False,2026-07-31T19:57:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_high_regular,target100_bankroll,2026-08,105,105,-20.15,79.85,79.0,21.0,21.0,21,25,59,sample_end,3475579,False,2026-08-30T00:48:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_high_regular,target100_bankroll,2026-09,33,33,-3.05,96.95,96.95,3.05,6.75,7,10,16,sample_end,3478881,False,2026-09-07T05:49:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_high_regular,target100_limit99,2026-07,292,292,9.15,109.15,95.55,4.45,15.65,79,76,137,sample_end,3463838,False,2026-07-31T19:57:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_high_regular,target100_limit99,2026-08,105,105,-20.15,79.85,79.0,21.0,21.0,21,25,59,sample_end,3475579,False,2026-08-30T00:48:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_high_regular,target100_limit99,2026-09,33,33,-3.05,96.95,96.95,3.05,6.75,7,10,16,sample_end,3478881,False,2026-09-07T05:49:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_netdisk_regular,target100_bankroll,2026-07,292,292,14.9,114.9,99.96,0.04,16.68,155,0,137,sample_end,3463838,False,2026-07-31T19:57:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_netdisk_regular,target100_bankroll,2026-08,105,105,-13.92,86.08,86.08,13.92,16.82,46,0,59,sample_end,3475579,False,2026-08-30T00:48:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_netdisk_regular,target100_bankroll,2026-09,33,33,0.66,100.66,100.0,0.0,4.22,17,0,16,sample_end,3478881,False,2026-09-07T05:49:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_netdisk_regular,target100_limit99,2026-07,292,292,14.9,114.9,99.96,0.04,16.68,155,0,137,sample_end,3463838,False,2026-07-31T19:57:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_netdisk_regular,target100_limit99,2026-08,105,105,-13.92,86.08,86.08,13.92,16.82,46,0,59,sample_end,3475579,False,2026-08-30T00:48:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:high100:pc28_netdisk_regular,target100_limit99,2026-09,33,33,0.66,100.66,100.0,0.0,4.22,17,0,16,sample_end,3478881,False,2026-09-07T05:49:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_high_regular,target100_bankroll,2026-07,7990,2846,-99.95,0.05,0.05,99.95,121.45,733,657,1456,insufficient_for_one_unit,3457652,False,2026-07-16T10:18:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_high_regular,target100_bankroll,2026-08,5314,5314,13.05,113.05,56.95,43.05,68.55,1433,1243,2638,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_high_regular,target100_bankroll,2026-09,2090,2090,30.85,130.85,97.7,2.3,36.7,581,465,1044,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_high_regular,target100_limit99,2026-07,7990,2780,-98.1,1.9,1.9,98.1,119.6,714,647,1419,loss_limit,3457585,False,2026-07-16T06:24:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_high_regular,target100_limit99,2026-08,5314,5314,13.05,113.05,56.95,43.05,68.55,1433,1243,2638,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_high_regular,target100_limit99,2026-09,2090,2090,30.85,130.85,97.7,2.3,36.7,581,465,1044,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_netdisk_regular,target100_bankroll,2026-07,7990,2870,-99.98,0.02,0.02,99.98,119.04,1399,0,1471,insufficient_for_one_unit,3457676,False,2026-07-16T11:42:30+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_netdisk_regular,target100_bankroll,2026-08,5314,5314,-15.52,84.48,50.4,49.6,92.32,2676,0,2638,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_netdisk_regular,target100_bankroll,2026-09,2090,2090,-18.92,81.08,75.06,24.94,45.84,1046,0,1044,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_netdisk_regular,target100_limit99,2026-07,7990,2869,-98.98,1.02,1.02,98.98,118.04,1399,0,1470,loss_limit,3457675,False,2026-07-16T11:39:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_netdisk_regular,target100_limit99,2026-08,5314,5314,-15.52,84.48,50.4,49.6,92.32,2676,0,2638,sample_end,3476369,False,2026-08-31T23:59:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:inverse:pc28_netdisk_regular,target100_limit99,2026-09,2090,2090,-18.92,81.08,75.06,24.94,45.84,1046,0,1044,sample_end,3479181,False,2026-09-07T23:52:00+08:00
predictions,predictor2:贝叶斯推理引擎:big_small:low100:pc28_high_regular,target100_bankroll,2026-07,17,17,3.25,103.25,97.0,3.0,3.0,5,6,6,sample_end,3463082,False,2026-07-29T22:45:30+08:00
